source,seriesuid,png,grid,foreground_fraction,foreground_mean,foreground_std,image_p99,z_range,z_std,grad_p95,grad_p99,grad_max,edge_z_std,control_points,control_labels,anchor_labels,control_z_range,qc_badness,qc_bucket,qc_rank_worst
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.292049618819567427252971059233,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.292049618819567427252971059233/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.292049618819567427252971059233.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.292049618819567427252971059233/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.292049618819567427252971059233.npy,0.45013988073326955,0.36126264929771423,0.23063671588897705,0.9137254953384399,238.08631896972656,43.01821517944336,3.354317319393158,6.8155850076675515,18.16038703918457,33.54195022583008,43,35,8,238.08631896972656,0.6758157490147487,high_review,1
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641.npy,0.7082090883604761,0.253379762172699,0.2220504879951477,0.8509804010391235,266.9990234375,32.3725471496582,2.971581554412837,6.468431820869448,13.081765174865723,10.152215957641602,43,35,8,266.9990234375,0.6616118069277869,high_review,2
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.302403227435841351528721627052,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.302403227435841351528721627052/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.302403227435841351528721627052.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.302403227435841351528721627052/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.302403227435841351528721627052.npy,0.5181616413143507,0.36087745428085327,0.2271183431148529,0.95686274766922,232.01197814941406,46.95638656616211,3.2093726873397825,5.486799631118774,7.47451639175415,46.13698959350586,43,35,8,232.01197814941406,0.6538172627237108,high_review,3
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.316900421002460665752357657094,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.316900421002460665752357657094/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.316900421002460665752357657094.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.316900421002460665752357657094/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.316900421002460665752357657094.npy,0.6894945355191257,0.2850356996059418,0.228909432888031,0.8901960849761963,270.5335388183594,36.89922332763672,3.03997677564621,5.967739095687816,65.14108276367188,8.516263961791992,43,35,8,270.5335388183594,0.6488464352607712,high_review,4
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.253317247142837717905329340520,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.253317247142837717905329340520/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.253317247142837717905329340520.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.253317247142837717905329340520/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.253317247142837717905329340520.npy,0.5974829791623685,0.3267194926738739,0.23246587812900543,0.95686274766922,179.31857299804688,27.22994041442871,3.9487242221832264,9.357642965316762,26.075448989868164,26.017284393310547,43,35,8,179.31857299804688,0.637409764830271,high_review,5
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.428038562098395445838061018440,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.428038562098395445838061018440/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.428038562098395445838061018440.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.428038562098395445838061018440/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.428038562098395445838061018440.npy,0.6329774614472123,0.3139403462409973,0.24103869497776031,0.9921568632125854,243.21792602539062,38.04801940917969,4.303565883636475,6.846548252105713,24.826820373535156,11.879722595214844,43,35,8,243.21792602539062,0.6371590411504109,high_review,6
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.168737928729363683423228050295,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.168737928729363683423228050295/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.168737928729363683423228050295.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.168737928729363683423228050295/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.168737928729363683423228050295.npy,0.548440065681445,0.3987158238887787,0.22861944139003754,0.9960784316062927,224.1925048828125,25.066558837890625,3.594416069984436,8.253571720123293,12.263907432556152,5.049125671386719,43,35,8,224.1925048828125,0.6324816056781345,high_review,7
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.341557859428950960906150406596,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.341557859428950960906150406596/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.341557859428950960906150406596.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.341557859428950960906150406596/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.341557859428950960906150406596.npy,0.5623771757439641,0.4203052520751953,0.23869499564170837,0.9843137264251709,248.05670166015625,40.22284698486328,3.201807069778442,6.246161923408488,25.5197811126709,14.002434730529785,43,35,8,248.05670166015625,0.6319292154259146,high_review,8
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512.npy,0.6264720942140297,0.30956774950027466,0.23487894237041473,0.9647058844566345,249.44882202148438,33.63274002075195,3.565988743305199,6.271941342353778,12.906126976013184,10.314190864562988,43,35,8,249.44882202148438,0.6268267011165606,high_review,9
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.814122498113547115932318256859,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.814122498113547115932318256859/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.814122498113547115932318256859.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_shepard/1.3.6.1.4.1.14519.5.2.1.6279.6001.814122498113547115932318256859/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.814122498113547115932318256859.npy,0.4458226110825184,0.3349207043647766,0.23509462177753448,1.0,196.4659881591797,29.96494483947754,2.6034928202629075,7.968631763458253,72.6023178100586,24.896711349487305,43,35,8,196.4659881591797,0.6218282917234632,high_review,10
