source,seriesuid,png,grid,foreground_fraction,foreground_mean,foreground_std,image_p99,z_range,z_std,grad_p95,grad_p99,grad_max,edge_z_std,control_points,control_labels,anchor_labels,control_z_range,qc_badness,qc_bucket,qc_rank_worst
ground_truth,1.3.6.1.4.1.14519.5.2.1.6279.6001.111780708132595903430640048766,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.111780708132595903430640048766/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.111780708132595903430640048766.png,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.111780708132595903430640048766/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.111780708132595903430640048766.npy,0.48172208764589297,0.32189980149269104,0.2423170506954193,1.0,322.424560546875,67.52570343017578,4.162479805946348,10.119209146499749,78.47962188720703,31.38435935974121,28,20,8,104.0,0.9106935627725423,high_review,1
ground_truth,1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009.png,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009.npy,0.38433868289983397,0.37698161602020264,0.23566687107086182,0.9254902005195618,257.4156494140625,45.80836486816406,5.012636661529541,13.430771493911779,50.59560775756836,34.55741500854492,18,10,8,78.0,0.9087434827486685,high_review,2
ground_truth,1.3.6.1.4.1.14519.5.2.1.6279.6001.116703382344406837243058680403,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.116703382344406837243058680403/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.116703382344406837243058680403.png,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.116703382344406837243058680403/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.116703382344406837243058680403.npy,0.5943282058759204,0.34223824739456177,0.25310593843460083,1.0,290.0,55.91830062866211,3.3248806476593007,8.584789810180697,36.23810958862305,21.34427833557129,18,10,8,140.0,0.788308757273357,high_review,3
ground_truth,1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729.png,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729.npy,0.5249267399267399,0.4363460838794708,0.27187690138816833,1.0,235.60394287109375,40.471351623535156,2.926415753364559,5.288099112510689,6.825380325317383,28.84442710876465,10,2,8,165.0,0.6154149384021762,high_review,4
ground_truth,1.3.6.1.4.1.14519.5.2.1.6279.6001.307946352302138765071461362398,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.307946352302138765071461362398/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.307946352302138765071461362398.png,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.307946352302138765071461362398/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.307946352302138765071461362398.npy,0.5941483936766956,0.3401241600513458,0.24240484833717346,1.0,203.17910766601562,31.454851150512695,3.0314664721488933,7.273644814491247,17.639331817626953,23.19674301147461,33,25,8,130.0,0.6083895083480404,high_review,5
ground_truth,1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138.png,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138.npy,0.6390865173473869,0.35223379731178284,0.23392930626869202,1.0,243.45643615722656,45.8088264465332,2.710474002361296,4.83509689807892,5.921566009521484,16.394805908203125,11,3,8,190.0,0.5872465358893076,high_review,6
ground_truth,1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866.png,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866.npy,0.6419223300970873,0.31838491559028625,0.2301759123802185,0.886274516582489,175.97366333007812,21.6846981048584,2.745949673652648,8.038300533294723,39.010986328125,9.592792510986328,38,30,8,125.0,0.555755771573386,high_review,7
ground_truth,1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953.png,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953.npy,0.5517618875895111,0.3194557726383209,0.2227916419506073,0.8980392217636108,229.36087036132812,45.74166488647461,2.73996676206588,4.615109872817974,6.246917247772217,15.378235816955566,15,7,8,207.0,0.5548952708244318,high_review,8
ground_truth,1.3.6.1.4.1.14519.5.2.1.6279.6001.286061375572911414226912429210,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.286061375572911414226912429210/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.286061375572911414226912429210.png,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.286061375572911414226912429210/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.286061375572911414226912429210.npy,0.6771309685658963,0.35873064398765564,0.2471628338098526,1.0,158.21981811523438,27.99103546142578,2.6812722086906433,7.2544534206390665,16.014944076538086,20.992591857910156,43,35,8,124.0,0.5279835036065852,high_review,9
ground_truth,1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630.png,data/luna16_saliency_synthetic_gt_no_contour/1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630.npy,0.6328691388932353,0.3528830111026764,0.2289513200521469,0.9960784316062927,209.8963165283203,51.214168548583984,3.0128939390182494,4.293116126060481,5.779545307159424,21.496192932128906,17,9,8,175.0,0.5263899956226348,high_review,10
