source,seriesuid,png,grid,foreground_fraction,foreground_mean,foreground_std,image_p99,z_range,z_std,grad_p95,grad_p99,grad_max,edge_z_std,control_points,control_labels,anchor_labels,control_z_range,qc_badness,qc_bucket,qc_rank_worst
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.310626494937915759224334597176,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.310626494937915759224334597176/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.310626494937915759224334597176.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.310626494937915759224334597176/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.310626494937915759224334597176.npy,0.5102817068822061,0.34715065360069275,0.25090649724006653,1.0,300.0,62.10261154174805,7.451792311668394,16.879084186553897,163.22093200683594,31.569049835205078,43,35,8,128.71286010742188,1.0,high_review,1
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492.npy,0.3845182595182595,0.38845521211624146,0.23138664662837982,1.0,289.0,78.08292388916016,6.659419298171997,14.792097568511963,162.4268035888672,37.7966194152832,43,35,8,230.36856079101562,1.0,high_review,2
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949.npy,0.49569995222169133,0.36390921473503113,0.24053257703781128,0.9176470637321472,315.0,72.33456420898438,5.5939887046813865,15.052893009185782,103.60621643066406,50.234718322753906,43,35,8,150.68142700195312,1.0,high_review,3
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436.npy,0.4343898104265403,0.3148878216743469,0.22260481119155884,0.8315294218063388,267.0,73.29578399658203,6.4423807621002185,14.602551126480119,138.44882202148438,45.038726806640625,43,35,8,82.76669311523438,0.983162593364716,high_review,4
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.994459772950022352718462251777,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.994459772950022352718462251777/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.994459772950022352718462251777.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.994459772950022352718462251777/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.994459772950022352718462251777.npy,0.6279293079402821,0.2849372923374176,0.22894452512264252,0.9137254953384399,338.0,53.52064514160156,4.704427456855773,12.07042247772208,120.5226058959961,19.43136215209961,43,35,8,182.83824157714844,0.9686268124474393,high_review,5
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630.npy,0.3699635998493787,0.4151592254638672,0.23977915942668915,0.9411764740943909,261.16815185546875,67.59387969970703,5.820801925659178,13.858352966308551,100.60869598388672,40.64199447631836,43,35,8,135.24810791015625,0.9413463853624119,high_review,6
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883.npy,0.6109821302940762,0.32942813634872437,0.23806798458099365,0.9333333373069763,306.0,49.26470947265625,6.695143699645996,11.745285511016803,123.34894561767578,18.512155532836914,43,35,8,197.30160522460938,0.9034966887368084,high_review,7
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.419601611032172899567156073142,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.419601611032172899567156073142/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.419601611032172899567156073142.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.419601611032172899567156073142/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.419601611032172899567156073142.npy,0.49907351256653865,0.372988224029541,0.24623358249664307,1.0,265.0,65.62055206298828,4.245303893089293,11.633961257934589,93.69206237792969,30.3121337890625,43,35,8,155.51434326171875,0.8580458017137321,high_review,8
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.724562063158320418413995627171,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.724562063158320418413995627171/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.724562063158320418413995627171.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.724562063158320418413995627171/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.724562063158320418413995627171.npy,0.32452924304776154,0.3288497030735016,0.23997434973716736,0.8901960849761963,298.0464172363281,46.7243537902832,4.015544390678409,9.840362091064467,84.6728744506836,22.847211837768555,43,35,8,239.43344116210938,0.8572811915792774,high_review,9
detector_top5,1.3.6.1.4.1.14519.5.2.1.6279.6001.877026508860018521147620598474,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.877026508860018521147620598474/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.877026508860018521147620598474.png,data/luna16_saliency_synthetic_detector_top7_minprob0.3_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.877026508860018521147620598474/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.877026508860018521147620598474.npy,0.4289147506859684,0.4039085805416107,0.28197765350341797,1.0,278.0,79.03287506103516,6.418206214904776,10.286852645874012,35.27607727050781,37.7525749206543,43,35,8,181.04815673828125,0.8558335236443411,high_review,10
